"TOA5","1","CR1000X","5122","CR1000X.Std.03.02","CPU:TDG_191227_Enc.CR1X","49734","CSI"
"TIMESTAMP","RECORD","Temp_Enc","Batt_Volt","RH_Enc"
"TS","RN","","",""
"","","Smp","Smp","Smp"
"2020-08-23 02:00:00",3349,27.8,13.11,55.11
"2020-08-23 02:30:00",3350,27.55,13.1,55.77
"2020-08-23 03:00:00",3351,27.4,13.09,56.18
"2020-08-23 03:30:00",3352,27.18,13.08,56.97
"2020-08-23 04:00:00",3353,26.92,13.07,57.84
"2020-08-23 04:30:00",3354,26.73,13.06,58.31
"2020-08-23 05:00:00",3355,26.55,13.05,58.7
"2020-08-23 05:30:00",3356,26.37,13.04,59.04
"2020-08-23 06:00:00",3357,26.18,13.04,59.28
"2020-08-23 06:30:00",3358,26,13.03,59.64
"2020-08-23 07:00:00",3359,25.9,13.11,59.8
"2020-08-23 07:30:00",3360,25.93,13.64,59.1
"2020-08-23 08:00:00",3361,26.29,13.84,57.18
"2020-08-23 08:30:00",3362,27.1,13.82,54.03
"2020-08-23 09:00:00",3363,28.49,13.83,49.92
"2020-08-23 09:30:00",3364,30.21,13.72,46.18
"2020-08-23 10:00:00",3365,31.96,13.74,42.76
"2020-08-23 10:30:00",3366,33.87,13.64,39.58
"2020-08-23 11:00:00",3367,35.42,13.59,37.48
"2020-08-23 11:30:00",3368,36.53,13.57,35.91
"2020-08-23 12:00:00",3369,37.63,13.56,34.34
"2020-08-23 12:30:00",3370,38.6,13.52,33.04
"2020-08-23 13:00:00",3371,39.45,13.55,32.02
"2020-08-23 13:30:00",3372,40,13.54,31.32
"2020-08-23 14:00:00",3373,40.69,13.47,30.41
"2020-08-23 14:30:00",3374,41.44,13.57,29.6
"2020-08-23 15:00:00",3375,42.08,13.55,28.88
"2020-08-23 15:30:00",3376,42.79,13.55,28.07
"2020-08-23 16:00:00",3377,43.37,13.53,27.5
"2020-08-23 16:30:00",3378,43.76,13.53,27.11
"2020-08-23 17:00:00",3379,43.99,13.5,26.89
"2020-08-23 17:30:00",3380,43.88,13.5,27.17
"2020-08-23 18:00:00",3381,43.1,13.44,28.15
"2020-08-23 18:30:00",3382,41.85,13.53,29.63
"2020-08-23 19:00:00",3383,40.32,13.44,31.46
"2020-08-23 19:30:00",3384,38.86,13.27,33.2
"2020-08-23 20:00:00",3385,37.5,13.23,34.87
"2020-08-23 20:30:00",3386,36.39,13.21,36.24
"2020-08-23 21:00:00",3387,35.47,13.19,37.43
"2020-08-23 21:30:00",3388,34.7,13.19,38.6
"2020-08-23 22:00:00",3389,33.9,13.18,39.98
"2020-08-23 22:30:00",3390,33.11,13.17,41.37
"2020-08-23 23:00:00",3391,32.33,13.16,42.86
"2020-08-23 23:30:00",3392,31.58,13.15,44.39
"2020-08-24 00:00:00",3393,30.89,13.14,45.91
"2020-08-24 00:30:00",3394,30.3,13.13,47.18
"2020-08-24 01:00:00",3395,29.84,13.12,48.25
"2020-08-24 01:30:00",3396,29.51,13.11,48.97
"2020-08-24 02:00:00",3397,29.29,13.1,49.43
"2020-08-24 02:30:00",3398,29.1,13.09,49.88
"2020-08-24 03:00:00",3399,28.96,13.08,50.08
"2020-08-24 03:30:00",3400,28.89,13.07,50.11
"2020-08-24 04:00:00",3401,28.37,13.05,52.55
"2020-08-24 04:30:00",3402,27.47,13.05,55.51
"2020-08-24 05:00:00",3403,26.97,13.03,56.81
"2020-08-24 05:30:00",3404,26.71,13.03,57.45
"2020-08-24 06:00:00",3405,26.53,13.03,57.88
"2020-08-24 06:30:00",3406,26.38,13.02,58.24
"2020-08-24 07:00:00",3407,26.32,13.07,58.17
"2020-08-24 07:30:00",3408,26.38,13.16,57.67
"2020-08-24 08:00:00",3409,26.54,13.65,56.7
"2020-08-24 08:30:00",3410,26.87,13.69,55.38
"2020-08-24 09:00:00",3411,27.06,13.67,54.8
"2020-08-24 09:30:00",3412,27.16,13.78,54.3
"2020-08-24 10:00:00",3413,27.21,13.64,54.11
"2020-08-24 10:30:00",3414,27.04,13.62,54.85
"2020-08-24 11:00:00",3415,26.51,13.7,56.46
"2020-08-24 11:30:00",3416,26.09,13.73,57.52
"2020-08-24 12:00:00",3417,25.87,13.81,57.81
"2020-08-24 12:30:00",3418,26.12,13.82,56.53
"2020-08-24 13:00:00",3419,26.44,13.87,55.46
"2020-08-24 13:30:00",3420,26.83,13.77,54.19
"2020-08-24 14:00:00",3421,27.09,13.79,53.5
"2020-08-24 14:30:00",3422,27.18,13.75,53.2
"2020-08-24 15:00:00",3423,27.19,13.85,52.97
"2020-08-24 15:30:00",3424,27.36,13.85,52.25
"2020-08-24 16:00:00",3425,27.58,13.85,51.57
"2020-08-24 16:30:00",3426,27.79,13.85,50.96
"2020-08-24 17:00:00",3427,28.02,13.75,50.37
"2020-08-24 17:30:00",3428,28.19,13.79,50.05
"2020-08-24 18:00:00",3429,28.2,13.77,50.06
"2020-08-24 18:30:00",3430,28.08,13.76,50.38
"2020-08-24 19:00:00",3431,27.81,13.56,51.02
"2020-08-24 19:30:00",3432,27.44,13.35,51.93
"2020-08-24 20:00:00",3433,26.98,13.27,53.09
"2020-08-24 20:30:00",3434,26.58,13.23,54.11
"2020-08-24 21:00:00",3435,26.23,13.22,55.24
"2020-08-24 21:30:00",3436,25.93,13.2,56.14
"2020-08-24 22:00:00",3437,25.67,13.2,56.95
"2020-08-24 22:30:00",3438,25.43,13.19,57.73
"2020-08-24 23:00:00",3439,25.22,13.18,58.4
"2020-08-24 23:30:00",3440,25.05,13.17,58.92
"2020-08-25 00:00:00",3441,24.86,13.16,59.41
"2020-08-25 00:30:00",3442,24.65,13.15,60.09
"2020-08-25 01:00:00",3443,24.45,13.14,60.65
"2020-08-25 01:30:00",3444,24.28,13.14,61.12
"2020-08-25 02:00:00",3445,24.07,13.13,61.72
"2020-08-25 02:30:00",3446,23.9,13.13,62.15
"2020-08-25 03:00:00",3447,23.73,13.12,62.64
"2020-08-25 03:30:00",3448,23.58,13.11,62.89
"2020-08-25 04:00:00",3449,23.44,13.11,63.2
"2020-08-25 04:30:00",3450,23.29,13.1,63.54
"2020-08-25 05:00:00",3451,23.15,13.09,63.89
"2020-08-25 05:30:00",3452,22.99,13.08,64.18
"2020-08-25 06:00:00",3453,22.86,13.07,64.2
"2020-08-25 06:30:00",3454,22.82,13.06,64
"2020-08-25 07:00:00",3455,22.83,13.13,63.65
"2020-08-25 07:30:00",3456,23.05,13.92,62.08
"2020-08-25 08:00:00",3457,23.71,13.92,59.22
"2020-08-25 08:30:00",3458,24.79,13.88,55.04
"2020-08-25 09:00:00",3459,26.43,13.86,50.68
"2020-08-25 09:30:00",3460,28.47,13.83,46.23
"2020-08-25 10:00:00",3461,30.52,13.71,42.9
"2020-08-25 10:30:00",3462,32.35,13.72,40.17
"2020-08-25 11:00:00",3463,33.92,13.72,38.01
"2020-08-25 11:30:00",3464,35.15,13.63,36.45
"2020-08-25 12:00:00",3465,36.01,13.69,35.41
"2020-08-25 12:30:00",3466,36.59,13.64,34.63
"2020-08-25 13:00:00",3467,37.03,13.63,34.07
"2020-08-25 13:30:00",3468,37.57,13.59,33.23
"2020-08-25 14:00:00",3469,38.25,13.59,32.35
"2020-08-25 14:30:00",3470,38.93,13.53,31.55
"2020-08-25 15:00:00",3471,39.59,13.54,30.72
"2020-08-25 15:30:00",3472,40.42,13.5,29.75
"2020-08-25 16:00:00",3473,41.21,13.48,28.28
"2020-08-25 16:30:00",3474,41.86,13.55,27.9
"2020-08-25 17:00:00",3475,42.44,13.55,27.43
"2020-08-25 17:30:00",3476,42.25,13.55,27.99
"2020-08-25 18:00:00",3477,41.74,13.5,28.63
"2020-08-25 18:30:00",3478,40.29,13.56,30.61
"2020-08-25 19:00:00",3479,38.4,13.56,32.96
"2020-08-25 19:30:00",3480,36.6,13.35,35.18
"2020-08-25 20:00:00",3481,34.9,13.26,37.62
"2020-08-25 20:30:00",3482,33.25,13.22,40.29
"2020-08-25 21:00:00",3483,31.79,13.21,42.91
"2020-08-25 21:30:00",3484,30.59,13.2,45.22
"2020-08-25 22:00:00",3485,29.57,13.19,47.34
"2020-08-25 22:30:00",3486,28.7,13.18,49.45
"2020-08-25 23:00:00",3487,28.02,13.17,51.24
"2020-08-25 23:30:00",3488,27.5,13.16,52.67
"2020-08-26 00:00:00",3489,27.07,13.14,53.81
"2020-08-26 00:30:00",3490,26.7,13.14,54.92
"2020-08-26 01:00:00",3491,26.36,13.13,55.95
"2020-08-26 01:30:00",3492,26.06,13.12,56.74
"2020-08-26 02:00:00",3493,25.79,13.11,57.58
"2020-08-26 02:30:00",3494,25.53,13.1,58.27
"2020-08-26 03:00:00",3495,25.31,13.09,58.91
"2020-08-26 03:30:00",3496,25.1,13.08,59.56
"2020-08-26 04:00:00",3497,24.9,13.07,60.1
"2020-08-26 04:30:00",3498,24.73,13.06,60.57
"2020-08-26 05:00:00",3499,24.56,13.05,61.02
"2020-08-26 05:30:00",3500,24.41,13.05,61.34
"2020-08-26 06:00:00",3501,24.26,13.04,61.67
"2020-08-26 06:30:00",3502,24.12,13.03,62.07
"2020-08-26 07:00:00",3503,24.05,13.49,61.83
"2020-08-26 07:30:00",3504,24.31,13.9,60.04
"2020-08-26 08:00:00",3505,25.05,13.91,56.9
"2020-08-26 08:30:00",3506,26.23,13.79,53.08
"2020-08-26 09:00:00",3507,27.82,13.85,49.11
"2020-08-26 09:30:00",3508,29.46,13.7,45.9
"2020-08-26 10:00:00",3509,31.34,13.76,42.22
"2020-08-26 10:30:00",3510,33.14,13.64,39.6
"2020-08-26 11:00:00",3511,34.63,13.71,37.45
"2020-08-26 11:30:00",3512,35.83,13.66,35.85
"2020-08-26 12:00:00",3513,36.92,13.64,34.43
"2020-08-26 12:30:00",3514,37.82,13.62,33.36
"2020-08-26 13:00:00",3515,38.46,13.62,32.64
"2020-08-26 13:30:00",3516,38.88,13.61,32.21
"2020-08-26 14:00:00",3517,39.38,13.61,31.56
"2020-08-26 14:30:00",3518,40.11,13.59,30.65
"2020-08-26 15:00:00",3519,41,13.48,29.63
"2020-08-26 15:30:00",3520,41.88,13.57,28.73
"2020-08-26 16:00:00",3521,42.77,13.51,27.82
"2020-08-26 16:30:00",3522,43.6,13.47,27.04
"2020-08-26 17:00:00",3523,44.18,13.45,26.59
"2020-08-26 17:30:00",3524,44.36,13.43,26.55
"2020-08-26 18:00:00",3525,43.95,13.41,27.46
"2020-08-26 18:30:00",3526,42,13.51,30.13
"2020-08-26 19:00:00",3527,39.45,13.48,33.47
"2020-08-26 19:30:00",3528,37.26,13.3,36.22
"2020-08-26 20:00:00",3529,35.4,13.24,38.74
"2020-08-26 20:30:00",3530,33.82,13.21,41.27
"2020-08-26 21:00:00",3531,32.46,13.21,43.8
"2020-08-26 21:30:00",3532,31.39,13.2,45.93
"2020-08-26 22:00:00",3533,30.48,13.19,48.22
"2020-08-26 22:30:00",3534,29.71,13.18,50.25
"2020-08-26 23:00:00",3535,29.08,13.17,52.11
"2020-08-26 23:30:00",3536,28.59,13.15,53.6
"2020-08-27 00:00:00",3537,28.15,13.15,54.96
"2020-08-27 00:30:00",3538,27.75,13.14,56.24
"2020-08-27 01:00:00",3539,27.38,13.13,57.58
"2020-08-27 01:30:00",3540,27.06,13.13,58.63
"2020-08-27 02:00:00",3541,26.79,13.12,59.46
"2020-08-27 02:30:00",3542,26.54,13.1,60.22
"2020-08-27 03:00:00",3543,26.34,13.09,60.77
"2020-08-27 03:30:00",3544,26.15,13.08,61.29
"2020-08-27 04:00:00",3545,25.97,13.07,61.77
"2020-08-27 04:30:00",3546,25.8,13.06,62.14
"2020-08-27 05:00:00",3547,25.63,13.05,62.48
"2020-08-27 05:30:00",3548,25.48,13.05,62.75
"2020-08-27 06:00:00",3549,25.33,13.04,63.05
"2020-08-27 06:30:00",3550,25.18,13.03,63.32
"2020-08-27 07:00:00",3551,25.13,13.35,63.04
"2020-08-27 07:30:00",3552,25.35,13.88,61.52
"2020-08-27 08:00:00",3553,25.91,13.88,58.81
"2020-08-27 08:30:00",3554,27.02,13.81,54.69
"2020-08-27 09:00:00",3555,28.59,13.78,50.38
"2020-08-27 09:30:00",3556,30.4,13.79,46.38
"2020-08-27 10:00:00",3557,32.18,13.69,43.14
"2020-08-27 10:30:00",3558,33.87,13.7,40.42
"2020-08-27 11:00:00",3559,35.25,13.67,38.33
"2020-08-27 11:30:00",3560,36.43,13.65,36.59
"2020-08-27 12:00:00",3561,37.36,13.64,35.37
"2020-08-27 12:30:00",3562,38.07,13.58,34.41
"2020-08-27 13:00:00",3563,38.73,13.53,33.44
"2020-08-27 13:30:00",3564,39.34,13.53,32.61
"2020-08-27 14:00:00",3565,39.97,13.6,31.82
"2020-08-27 14:30:00",3566,40.65,13.6,30.96
"2020-08-27 15:00:00",3567,41.46,13.47,29.9
"2020-08-27 15:30:00",3568,42.38,13.55,28.86
"2020-08-27 16:00:00",3569,43.35,13.53,27.81
"2020-08-27 16:30:00",3570,44.18,13.52,27.02
"2020-08-27 17:00:00",3571,44.65,13.41,26.66
"2020-08-27 17:30:00",3572,44.71,13.45,26.79
"2020-08-27 18:00:00",3573,44.1,13.41,27.69
"2020-08-27 18:30:00",3574,42.54,13.43,29.7
"2020-08-27 19:00:00",3575,40.45,13.54,32.52
"2020-08-27 19:30:00",3576,38.32,13.33,35.32
"2020-08-27 20:00:00",3577,36.38,13.25,37.91
"2020-08-27 20:30:00",3578,34.67,13.22,40.43
"2020-08-27 21:00:00",3579,33.32,13.21,42.6
"2020-08-27 21:30:00",3580,32.31,13.2,44.37
"2020-08-27 22:00:00",3581,31.53,13.19,45.88
"2020-08-27 22:30:00",3582,30.89,13.19,47.27
"2020-08-27 23:00:00",3583,30.39,13.18,48.53
"2020-08-27 23:30:00",3584,29.98,13.16,49.37
"2020-08-28 00:00:00",3585,29.58,13.16,50.41
"2020-08-28 00:30:00",3586,29.17,13.15,51.6
"2020-08-28 01:00:00",3587,28.73,13.15,52.87
"2020-08-28 01:30:00",3588,28.35,13.14,53.89
"2020-08-28 02:00:00",3589,27.96,13.13,54.95
"2020-08-28 02:30:00",3590,27.66,13.12,55.68
"2020-08-28 03:00:00",3591,27.36,13.11,56.6
"2020-08-28 03:30:00",3592,27.1,13.1,57.13
"2020-08-28 04:00:00",3593,26.86,13.09,57.64
"2020-08-28 04:30:00",3594,26.63,13.08,58.2
"2020-08-28 05:00:00",3595,26.42,13.07,58.55
"2020-08-28 05:30:00",3596,26.27,13.07,58.73
"2020-08-28 06:00:00",3597,26.11,13.05,58.93
"2020-08-28 06:30:00",3598,25.96,13.04,59.18
"2020-08-28 07:00:00",3599,25.88,13.25,58.95
"2020-08-28 07:30:00",3600,26.07,13.87,57.51
"2020-08-28 08:00:00",3601,26.65,13.8,55.02
"2020-08-28 08:30:00",3602,27.6,13.79,51.96
"2020-08-28 09:00:00",3603,28.94,13.8,48.5
"2020-08-28 09:30:00",3604,30.59,13.71,44.98
"2020-08-28 10:00:00",3605,32.35,13.68,41.72
"2020-08-28 10:30:00",3606,34.16,13.66,38.74
"2020-08-28 11:00:00",3607,35.79,13.68,36.51
"2020-08-28 11:30:00",3608,37.13,13.65,34.76
"2020-08-28 12:00:00",3609,37.98,13.64,33.9
"2020-08-28 12:30:00",3610,38.62,13.52,33.1
"2020-08-28 13:00:00",3611,39.23,13.62,32.24
"2020-08-28 13:30:00",3612,39.75,13.59,31.65
"2020-08-28 14:00:00",3613,40.29,13.59,31.02
"2020-08-28 14:30:00",3614,40.83,13.5,30.27
"2020-08-28 15:00:00",3615,41.27,13.53,29.88
"2020-08-28 15:30:00",3616,41.75,13.54,29.4
"2020-08-28 16:00:00",3617,42.21,13.54,28.79
"2020-08-28 16:30:00",3618,42.69,13.54,28.3
"2020-08-28 17:00:00",3619,43.07,13.46,27.96
"2020-08-28 17:30:00",3620,43.05,13.46,28.15
"2020-08-28 18:00:00",3621,42.49,13.51,29.06
"2020-08-28 18:30:00",3622,40.98,13.52,31.15
"2020-08-28 19:00:00",3623,39.06,13.46,33.74
"2020-08-28 19:30:00",3624,37.02,13.28,36.41
"2020-08-28 20:00:00",3625,35.3,13.23,38.82
"2020-08-28 20:30:00",3626,33.9,13.21,41.13
"2020-08-28 21:00:00",3627,32.69,13.19,43.32
"2020-08-28 21:30:00",3628,31.7,13.19,45.17
"2020-08-28 22:00:00",3629,31.16,13.18,45.89
"2020-08-28 22:30:00",3630,30.74,13.17,47.06
"2020-08-28 23:00:00",3631,30.23,13.16,48.42
"2020-08-28 23:30:00",3632,29.82,13.15,49.41
"2020-08-29 00:00:00",3633,29.46,13.14,50.48
"2020-08-29 00:30:00",3634,29.12,13.13,51.45
"2020-08-29 01:00:00",3635,28.8,13.13,52.41
"2020-08-29 01:30:00",3636,28.52,13.12,53.34
"2020-08-29 02:00:00",3637,28.2,13.11,54.46
"2020-08-29 02:30:00",3638,27.87,13.09,55.68
"2020-08-29 03:00:00",3639,27.51,13.08,56.75
"2020-08-29 03:30:00",3640,27.19,13.07,57.84
"2020-08-29 04:00:00",3641,26.89,13.06,58.74
"2020-08-29 04:30:00",3642,26.64,13.05,59.45
"2020-08-29 05:00:00",3643,26.43,13.05,60.02
"2020-08-29 05:30:00",3644,26.23,13.04,60.56
"2020-08-29 06:00:00",3645,26.05,13.04,61.01
"2020-08-29 06:30:00",3646,25.88,13.03,61.51
"2020-08-29 07:00:00",3647,25.77,13.24,61.54
"2020-08-29 07:30:00",3648,26,13.88,59.89
"2020-08-29 08:00:00",3649,26.73,13.82,56.75
"2020-08-29 08:30:00",3650,28.07,13.8,52.39
"2020-08-29 09:00:00",3651,29.74,13.77,48.53
"2020-08-29 09:30:00",3652,31.25,13.76,45.4
"2020-08-29 10:00:00",3653,32.83,13.7,42.47
"2020-08-29 10:30:00",3654,34.34,13.65,39.91
"2020-08-29 11:00:00",3655,35.71,13.58,37.83
"2020-08-29 11:30:00",3656,37.01,13.59,36.03
"2020-08-29 12:00:00",3657,37.95,13.57,34.83
"2020-08-29 12:30:00",3658,38.69,13.53,33.9
"2020-08-29 13:00:00",3659,39.22,13.55,33.28
"2020-08-29 13:30:00",3660,39.79,13.52,32.51
"2020-08-29 14:00:00",3661,40.33,13.6,31.83
"2020-08-29 14:30:00",3662,40.96,13.5,31.03
"2020-08-29 15:00:00",3663,41.59,13.53,30.3
"2020-08-29 15:30:00",3664,42.38,13.48,29.32
"2020-08-29 16:00:00",3665,43.08,13.51,28.53
"2020-08-29 16:30:00",3666,43.7,13.45,27.83
"2020-08-29 17:00:00",3667,43.99,13.45,27.57
"2020-08-29 17:30:00",3668,44.04,13.45,27.62
"2020-08-29 18:00:00",3669,43.53,13.43,28.37
"2020-08-29 18:30:00",3670,42.11,13.56,30.35
"2020-08-29 19:00:00",3671,40.08,13.48,32.92
"2020-08-29 19:30:00",3672,38.13,13.28,35.38
"2020-08-29 20:00:00",3673,36.36,13.22,37.96
"2020-08-29 20:30:00",3674,34.97,13.2,39.92
"2020-08-29 21:00:00",3675,33.92,13.19,41.67
"2020-08-29 21:30:00",3676,32.92,13.19,43.6
"2020-08-29 22:00:00",3677,32.04,13.18,45.34
"2020-08-29 22:30:00",3678,31.4,13.17,46.78
"2020-08-29 23:00:00",3679,30.91,13.16,47.72
"2020-08-29 23:30:00",3680,30.56,13.15,48.47
"2020-08-30 00:00:00",3681,30.22,13.14,49.28
"2020-08-30 00:30:00",3682,29.88,13.13,50.13
"2020-08-30 01:00:00",3683,29.49,13.13,51.33
"2020-08-30 01:30:00",3684,29.09,13.12,52.65
"2020-08-30 02:00:00",3685,28.68,13.1,54.04
"2020-08-30 02:30:00",3686,28.34,13.09,54.9
"2020-08-30 03:00:00",3687,28.04,13.08,55.79
"2020-08-30 03:30:00",3688,27.77,13.07,56.61
"2020-08-30 04:00:00",3689,27.51,13.06,57.38
"2020-08-30 04:30:00",3690,27.31,13.05,57.95
"2020-08-30 05:00:00",3691,27.11,13.04,58.54
"2020-08-30 05:30:00",3692,26.9,13.03,58.96
"2020-08-30 06:00:00",3693,26.72,13.04,59.39
"2020-08-30 06:30:00",3694,26.54,13.03,59.9
"2020-08-30 07:00:00",3695,26.42,13.1,59.96
"2020-08-30 07:30:00",3696,26.5,13.85,59.03
"2020-08-30 08:00:00",3697,27.01,13.77,56.66
"2020-08-30 08:30:00",3698,27.84,13.78,53.55
"2020-08-30 09:00:00",3699,29.31,13.8,49.4
"2020-08-30 09:30:00",3700,31.27,13.77,45.05
"2020-08-30 10:00:00",3701,33.24,13.64,41.57
"2020-08-30 10:30:00",3702,34.76,13.66,39.28
"2020-08-30 11:00:00",3703,35.87,13.65,37.86
"2020-08-30 11:30:00",3704,36.81,13.63,36.34
"2020-08-30 12:00:00",3705,37.83,13.57,34.84
"2020-08-30 12:30:00",3706,38.87,13.53,33.55
"2020-08-30 13:00:00",3707,39.67,13.52,32.59
"2020-08-30 13:30:00",3708,40.43,13.59,31.74
"2020-08-30 14:00:00",3709,41.09,13.49,30.97
"2020-08-30 14:30:00",3710,41.84,13.52,30.06
"2020-08-30 15:00:00",3711,42.74,13.47,29.01
"2020-08-30 15:30:00",3712,43.73,13.53,27.89
"2020-08-30 16:00:00",3713,44.23,13.41,27.51
"2020-08-30 16:30:00",3714,44.52,13.47,27.29
"2020-08-30 17:00:00",3715,44.63,13.49,27.22
"2020-08-30 17:30:00",3716,44.4,13.49,27.53
"2020-08-30 18:00:00",3717,43.85,13.47,28.34
"2020-08-30 18:30:00",3718,42.35,13.48,30.38
"2020-08-30 19:00:00",3719,40.48,13.37,32.72
"2020-08-30 19:30:00",3720,38.71,13.25,34.96
"2020-08-30 20:00:00",3721,37.04,13.21,37.2
"2020-08-30 20:30:00",3722,35.62,13.21,39.38
"2020-08-30 21:00:00",3723,34.43,13.2,41.21
"2020-08-30 21:30:00",3724,33.52,13.19,42.9
"2020-08-30 22:00:00",3725,32.69,13.17,44.62
"2020-08-30 22:30:00",3726,32.04,13.16,45.97
"2020-08-30 23:00:00",3727,31.65,13.15,46.78
"2020-08-30 23:30:00",3728,31.32,13.14,47.73
"2020-08-31 00:00:00",3729,30.98,13.13,48.72
"2020-08-31 00:30:00",3730,30.69,13.12,49.54
"2020-08-31 01:00:00",3731,30.39,13.12,50.49
"2020-08-31 01:30:00",3732,29.95,13.1,52.08
"2020-08-31 02:00:00",3733,29.52,13.1,53.69
"2020-08-31 02:30:00",3734,29.08,13.09,55.31
"2020-08-31 03:00:00",3735,28.71,13.08,56.72
"2020-08-31 03:30:00",3736,28.37,13.06,58.15
"2020-08-31 04:00:00",3737,28.05,13.05,59.21
"2020-08-31 04:30:00",3738,27.77,13.05,60.12
"2020-08-31 05:00:00",3739,27.56,13.04,60.71
"2020-08-31 05:30:00",3740,27.43,13.04,60.97
"2020-08-31 06:00:00",3741,27.35,13.04,61.05
"2020-08-31 06:30:00",3742,27.28,13.04,61.16
"2020-08-31 07:00:00",3743,27.21,13.08,61.1
"2020-08-31 07:30:00",3744,27.23,13.11,60.82
"2020-08-31 08:00:00",3745,27.28,13.2,60.39
"2020-08-31 08:30:00",3746,27.39,13.33,59.66
"2020-08-31 09:00:00",3747,27.56,13.6,58.7
"2020-08-31 09:30:00",3748,27.78,13.77,57.53
"2020-08-31 10:00:00",3749,28.33,13.82,55.26
"2020-08-31 10:30:00",3750,29.16,13.72,53.18
"2020-08-31 11:00:00",3751,29.55,13.8,52.12
"2020-08-31 11:30:00",3752,29.97,13.77,51
"2020-08-31 12:00:00",3753,30.21,13.77,50.41
"2020-08-31 12:30:00",3754,30.22,13.69,50.41
"2020-08-31 13:00:00",3755,30.14,13.73,50.38
"2020-08-31 13:30:00",3756,30.3,13.78,49.58
"2020-08-31 14:00:00",3757,30.61,13.78,48.75
"2020-08-31 14:30:00",3758,31.16,13.76,47.25
"2020-08-31 15:00:00",3759,32,13.69,45.29
"2020-08-31 15:30:00",3760,32.68,13.64,44.39
"2020-08-31 16:00:00",3761,32.8,13.64,44.31
"2020-08-31 16:30:00",3762,32.73,13.72,44.35
"2020-08-31 17:00:00",3763,32.69,13.72,44.29
"2020-08-31 17:30:00",3764,32.38,13.67,44.88
"2020-08-31 18:00:00",3765,31.81,13.67,45.82
"2020-08-31 18:30:00",3766,31.19,13.75,46.81
"2020-08-31 19:00:00",3767,30.58,13.53,47.89
"2020-08-31 19:30:00",3768,29.92,13.33,49.13
"2020-08-31 20:00:00",3769,29.26,13.26,50.57
"2020-08-31 20:30:00",3770,28.68,13.22,51.97
"2020-08-31 21:00:00",3771,28.19,13.21,53.29
"2020-08-31 21:30:00",3772,27.81,13.2,54.34
"2020-08-31 22:00:00",3773,27.48,13.19,55.31
"2020-08-31 22:30:00",3774,27.2,13.18,56.05
"2020-08-31 23:00:00",3775,26.91,13.18,56.73
"2020-08-31 23:30:00",3776,26.67,13.17,57.24
"2020-09-01 00:00:00",3777,26.47,13.16,57.61
"2020-09-01 00:30:00",3778,26.26,13.15,58.04
"2020-09-01 01:00:00",3779,26.08,13.15,58.31
"2020-09-01 01:30:00",3780,25.94,13.14,58.5
"2020-09-01 02:00:00",3781,25.81,13.13,58.75
"2020-09-01 02:30:00",3782,25.68,13.12,59.07
"2020-09-01 03:00:00",3783,25.52,13.12,59.52
"2020-09-01 03:30:00",3784,25.35,13.11,60.05
"2020-09-01 04:00:00",3785,25.19,13.11,60.55
"2020-09-01 04:30:00",3786,25.04,13.1,60.89
"2020-09-01 05:00:00",3787,24.9,13.09,61.18
"2020-09-01 05:30:00",3788,24.8,13.07,61.31
"2020-09-01 06:00:00",3789,24.73,13.06,61.28
"2020-09-01 06:30:00",3790,24.68,13.04,61.22
"2020-09-01 07:00:00",3791,24.62,13.07,61.16
"2020-09-01 07:30:00",3792,24.66,13.73,60.71
"2020-09-01 08:00:00",3793,25.13,13.9,58.26
"2020-09-01 08:30:00",3794,26.17,13.78,54.58
"2020-09-01 09:00:00",3795,27.66,13.81,50.59
"2020-09-01 09:30:00",3796,29.46,13.73,46.65
"2020-09-01 10:00:00",3797,31.2,13.72,43.27
"2020-09-01 10:30:00",3798,32.67,13.73,40.82
"2020-09-01 11:00:00",3799,33.98,13.71,38.57
"2020-09-01 11:30:00",3800,34.97,13.71,37.24
"2020-09-01 12:00:00",3801,35.6,13.59,36.35
"2020-09-01 12:30:00",3802,36.13,13.68,35.31
"2020-09-01 13:00:00",3803,36.39,13.66,34.96
"2020-09-01 13:30:00",3804,36.85,13.62,33.95
"2020-09-01 14:00:00",3805,37.38,13.62,33.03
"2020-09-01 14:30:00",3806,38.2,13.64,31.88
"2020-09-01 15:00:00",3807,38.96,13.64,31.22
"2020-09-01 15:30:00",3808,39.53,13.62,30.44
"2020-09-01 16:00:00",3809,40.04,13.61,30.36
"2020-09-01 16:30:00",3810,40.06,13.6,30.18
"2020-09-01 17:00:00",3811,40.26,13.61,30.04
"2020-09-01 17:30:00",3812,40.19,13.59,30.27
"2020-09-01 18:00:00",3813,39.76,13.57,31
"2020-09-01 18:30:00",3814,38.61,13.52,32.74
"2020-09-01 19:00:00",3815,36.86,13.38,35.43
"2020-09-01 19:30:00",3816,35.23,13.26,37.9
"2020-09-01 20:00:00",3817,33.85,13.23,40.13
"2020-09-01 20:30:00",3818,32.86,13.21,41.82
"2020-09-01 21:00:00",3819,32.11,13.2,43.19
"2020-09-01 21:30:00",3820,31.48,13.19,44.51
"2020-09-01 22:00:00",3821,30.94,13.18,45.61
"2020-09-01 22:30:00",3822,30.52,13.17,46.54
"2020-09-01 23:00:00",3823,30.09,13.16,47.65
"2020-09-01 23:30:00",3824,29.58,13.16,48.95
"2020-09-02 00:00:00",3825,29.12,13.15,50.01
"2020-09-02 00:30:00",3826,28.7,13.14,51.19
"2020-09-02 01:00:00",3827,28.34,13.13,52.11
